loss,grad_norm,learning_rate,loss_exit_8,loss_exit_16,loss_exit_24,loss_base_final,loss_total,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
134.955517578125,14.76010799407959,7.280575539568346e-05,6.268106460571289,5.0706892013549805,3.7357919216156006,2.453125,8.791521072387695,0.27352888249055246,190,,,,,,,,,
133.292431640625,16.499174118041992,7.136690647482015e-05,5.481754779815674,4.377976894378662,3.497593402862549,2.171875,7.81597900390625,0.28792513946373943,200,,,,,,,,,
133.571044921875,14.317347526550293,6.992805755395684e-05,5.521501541137695,4.659152984619141,3.8384439945220947,2.90625,8.24315357208252,0.3023213964369264,210,,,,,,,,,
132.99111328125,14.525861740112305,6.848920863309352e-05,5.533544540405273,4.522520542144775,3.643836736679077,2.671875,8.030970573425293,0.3167176534101134,220,,,,,,,,,
131.90008544921875,16.744247436523438,6.705035971223022e-05,5.787075042724609,4.537729263305664,3.4290523529052734,2.203125,8.016511917114258,0.33111391038330035,230,,,,,,,,,
131.314111328125,14.626903533935547,6.561151079136692e-05,5.1407999992370605,4.105242729187012,3.2808594703674316,2.5625,7.330146789550781,0.3455101673564873,240,,,,,,,,,
130.89010009765624,14.64423942565918,6.41726618705036e-05,5.317038536071777,4.513001441955566,3.5349559783935547,2.109375,7.840789318084717,0.3599064243296743,250,,,,,,,,,
128.73583984375,14.390063285827637,6.273381294964029e-05,5.705593585968018,4.444514751434326,3.0268659591674805,1.921875,7.638311386108398,0.37430268130286126,260,,,,,,,,,
128.2016845703125,14.691868782043457,6.129496402877699e-05,5.660565376281738,4.392063617706299,3.4908816814422607,2.421875,7.909137725830078,0.38869893827604823,270,,,,,,,,,
129.7133544921875,14.77228832244873,5.985611510791367e-05,5.878296852111816,4.737300395965576,3.6231794357299805,2.296875,8.317753791809082,0.4030951952492352,280,,,,,,,,,
129.10804443359376,14.603296279907227,5.841726618705037e-05,6.120241641998291,5.149625301361084,4.20908260345459,3.125,9.096254348754883,0.4174914522224222,290,,,,,,,,,
128.03538818359374,15.070462226867676,5.697841726618706e-05,4.9054789543151855,3.931159496307373,3.177060127258301,2.515625,7.035377502441406,0.43188770919560915,300,,,,,,,,,
127.80189208984375,16.9068603515625,5.5539568345323744e-05,5.530109882354736,4.503245830535889,3.4519829750061035,2.625,7.8833909034729,0.4462839661687961,310,,,,,,,,,
126.32313232421875,14.231294631958008,5.4100719424460435e-05,5.625682830810547,4.633022308349609,3.657322645187378,2.484375,8.152780532836914,0.4606802231419831,320,,,,,,,,,
127.50531005859375,14.38282299041748,5.266187050359712e-05,5.097661972045898,4.114047050476074,3.2804207801818848,2.46875,7.313553810119629,0.47507648011517006,330,,,,,,,,,
126.07154541015625,15.221153259277344,5.122302158273381e-05,5.64951753616333,4.376219749450684,3.255837917327881,2.296875,7.729577541351318,0.48947273708835703,340,,,,,,,,,
126.71934814453125,14.626791954040527,4.97841726618705e-05,5.350152492523193,4.365172386169434,3.4838855266571045,2.6875,7.7328996658325195,0.503868994061544,350,,,,,,,,,
125.68956298828125,14.176651954650879,4.83453237410072e-05,5.816624164581299,4.895013809204102,3.866549015045166,3.0625,8.551904678344727,0.518265251034731,360,,,,,,,,,
